           1       6.4609021297492824           0         354           2       2.3022773959057052
           2       1.0611102714418017           0         356           8       9.2374795199492148
           3       4.8543207869225169           0         352           2       2.6232517368424495
           4       1.0873796673910392           0         355           5       7.0619839744717066
           5       8.0034968919194931           0         349           1       1.5347830929771618
           6       8.5565110960381769           0         352           1       1.6186272929628984
           7       7.5823757799448792           0         341           1       1.7968027519300542
           8       9.0182684903713675           0         349           1       1.3326274812772017
           9       4.2254153188644556           0         368           2       2.9633828937966724
          10       2.1116454665149180           0         367           4       5.8451832888084923
          11       3.7415165333476681           0         356           2       2.4875763818808734
          12       5.9393677790525885           0         361           2       2.4273480866648764
          13       4.7954376288558125           0         352           2       3.1939173947019568
          14      12.8764750521676330           0         353           1       1.0224461515488310
          15       7.3394376704466877           0         370           1       1.8821510840572317
          16      12.3136216605406208           0         349           1       1.0294059394179136
          17      10.8339599390475563           0         347           1       1.2179004377155189
          18       2.6292796992949605           0         360           4       4.7895219137560563
          19       1.0359909262888198           0         344           6       7.3276358013407155
          20      12.2908917247538234           0         340           1       1.0382233818280551
          21       5.5630745003041033           0         358           2       2.0863690736223672
          22       4.1314220360823315           0         363           2       2.4493998263965424
          23       9.4585283902267143           0         358           1       1.3523640627139601
          24       4.4011879996233629           0         351           2       2.4447527610516966
          25      10.5420904694995325           0         359           1       1.0811361111686730
          26       1.9471875837552146           0         351           4       4.8358651464325071
          27       0.0000000000000000           0         351           6       7.5429112280615032
          28      10.7418304955698112           0         349           1       1.1636367396938900
          29       9.3591224085429836           0         342           1       1.4490563775223668
          30      11.9932109835863514           0         362           1       1.0797053224718742
          31       1.3974736216701558           0         356           5       7.6201205952257229
          32       9.9638718820674779           0         349           1       1.2602072033719669
          33      10.8624162747182655           0         357           1       1.1419223352204313
          34       1.0295740338154995           0         356           6       8.8622203467619336
          35       7.5057383141943426           0         343           1       1.6373387783051661
          36      12.5879799770721270           0         351           1       1.0312406091310258
          37       0.0000000000000000           0         370          47      65.1354502634949739
          38       9.1506577897899817           0         347           1       1.3744265538055398
          39       3.7831315047633787           0         334           2       2.4879700767355706
          40      12.4793557623278470           0         347           1       1.0336607982889665
          41      11.3837790822923708           0         354           1       1.2108258623007229
          42      12.0332097132263502           0         342           1       1.0900449700405022
          43      12.2030753436269475           0         341           1       1.0664057912627276
          44      11.0998778961116695           0         348           1       1.1943991483532206
          45      11.2875241962830053           0         351           1       1.1378555338676100
          46       1.5062498560870317           0         359           4       4.9176312789976109
          47       9.5549925400965208           0         364           1       1.3940784851178323
          48       2.5881309248250846           0         359           2       3.4367003232067934
          49       8.5862621431899555           0         341           1       1.5949176069384750
          50      11.1833566876411954           0         339           1       1.2568418524540039
          51       2.1000061930417795           0         361           3       3.9039949282856865
          52       1.5716548289008188           0         350           8      10.8837862149797804
          53      11.9405591771857154           0         341           1       1.0634643286577914
          54       3.2121392768642636           0         335           2       3.6582462341062345
          55       5.9642629299842751           0         352           1       1.8931573116754303
          56       9.8137922263965685           0         351           1       1.2881573408389353
          57       0.0000000000000000           0         360          37      52.2412332238619967
          58       2.1008268777779313           0         356           3       3.6401621184732367
          59       0.0000000000000000           0         353          42      57.5710468749381974
          60       0.0000000000000000           0         346           6       7.8647820193723339
          61      11.7574164749777648           0         346           1       1.0619159699455440
          62       5.1822078131528215           0         363           1       1.9848122535872412
          63      11.5333144359319419           0         356           1       1.0743797035561502
          64       8.7757365015790736           0         340           1       1.5342592692713173
          65       5.7782055581365039           0         352           1       1.9268696519974666
          66      12.2492488666757318           0         339           1       1.0567065210041195
          67       4.2236037287988530           0         346           2       2.3524790331488998
          68       7.5728233331120816           0         359           1       1.5136150947531122
          69      11.6382436492198078           0         353           1       1.1471478322848532
          70       1.9286177172104411           0         353           2       3.7598254695810347
          71       4.4585369555204295           0         344           2       2.4620272774232612
          72       9.9829350237880146           0         351           1       1.3357212301829264
          73       1.1081093491913425           0         344           4       5.1763225419093608
          74       9.3396101383339012           0         345           1       1.3544690627856213
          75       9.4064971827707815           0         349           1       1.3638764436421746
          76       2.6043747013112868           0         366           3       3.7431090539073675
          77       1.0241363522882263           0         338           4       5.6352043983938316
          78      10.2250572262019102           0         353           1       1.1504134963035482
          79      11.1679905655341756           0         351           1       1.1812514459253627
          80       9.9681088333345524           0         353           1       1.4023704752494282
          81       0.0000000000000000           0         354          25      35.2080913881899420
          82      12.9313026113171485           0         354           1       1.0086503689138098
          83       2.3912124347516337           0         352           4       4.8666427595834350
          84       9.0357796806785196           0         355           1       1.4825272464475430
          85       4.6865950600402702           0         354           2       2.1697041366532721
          86       2.9042812348276090           0         349           2       3.3920309788871936
          87       0.0000000000000000           0         355          24      31.4647069668706365
          88       4.9032962095890893           0         348           2       2.3867864113671287
          89      11.2758853170143034           0         343           1       1.1691199844108937
          90       1.3599194544182431           0         349           4       5.7695121769486075
          91      11.4158632160319424           0         355           1       1.1116066595547236
          92      10.8253975587723748           0         349           1       1.2320607517008164
          93       7.1298636998916134           0         350           1       1.6154379135914654
          94       1.6547407813219870           0         356           4       5.7951294635687391
          95       7.7797069786493633           0         347           1       1.5578557430873141
          96       2.8994169745004461           0         346           3       3.9437355734562418
          97      10.6797881161591928           0         348           1       1.1661615283959088
          98      10.0210599836857561           0         360           1       1.2289168526680938
          99       2.6345593109115484           0         359           2       3.4275167064858065
         100       1.0011717615248430           0         353           6       8.6174954005121887
