      560000           4       40000        3425         552         475         345           0   6.6514884E-04   3.5447818E+04
      570000           4       50000        3508         563         483         356           1   5.4724940E-04   2.6755230E+04
      580000           4       60000        3581         567         492         360           1   2.0178844E-03   1.1003616E+05
      590000           4       70000        3635         541         462         334           1   6.9862005E-04   3.6607316E+04
      600000           4       80000        3714         550         475         347           2   1.1968046E-03   6.4584201E+04
      610000           4       90000        3796         565         489         361           2   6.9093303E-04   3.8613845E+04
      620000           4      100000        3862         555         480         350           2   1.7319689E-03   1.0190599E+05
      630000           4      110000        3923         556         476         351           2   1.4044438E-03   7.9453852E+04
      640000           4      120000        3990         538         467         344           4   1.0102516E-03   5.6230622E+04
      650000           4      130000        4075         558         487         359           4   1.1931816E-03   6.3116190E+04
      660000           4      140000        4136         557         486         351           2   1.3612851E-03   7.8699685E+04
      670000           4      150000        4209         560         479         351           2   1.4563894E-03   8.7801456E+04
      570000           5       10000        3507         564         485         358           0   8.8555000E-04   4.6723087E+04
      580000           5       20000        3580         569         488         360           0   2.4698154E-03   1.4367265E+05
      590000           5       30000        3634         550         468         343           0   8.5723901E-04   4.7159649E+04
      600000           5       40000        3711         546         473         343           0   8.5206821E-04   4.8321279E+04
      610000           5       50000        3795         569         492         362           1   1.1069788E-03   6.2240708E+04
      620000           5       60000        3856         557         479         352           1   4.1753669E-04   2.0969438E+04
      610000           6       10000        3795         565         489         360           0   5.0843900E-04   2.6025291E+04
      620000           6       20000        3856         559         482         350           0   6.0705078E-04   3.2987480E+04
      630000           6       30000        3925         561         478         349           0   6.4910484E-04   3.4483575E+04
      640000           6       40000        4001         562         486         364           0   8.8474225E-04   5.0411477E+04
      650000           6       50000        4068         554         475         349           1   1.0707501E-03   5.5717934E+04
      660000           6       60000        4148         566         485         360           1   1.3957727E-03   7.9864539E+04
      650000           7       10000        4068         548         472         348           0   1.9783301E-03   1.1500371E+05
      660000           7       20000        4147         566         488         361           0   7.5637596E-04   4.1792574E+04
      670000           7       30000        4206         552         478         352           0   1.9172038E-03   1.1091659E+05
      680000           7       40000        4278         554         476         353           0   3.0319754E-03   1.8209365E+05
      690000           7       50000        4351         554         476         350           1   1.3492286E-03   7.2893793E+04
      700000           7       60000        4412         550         478         351           1   1.4070717E-03   7.8489170E+04
      690000           8       10000        4351         554         476         350           0   2.1972169E-03   1.3051744E+05
      700000           8       20000        4413         548         475         350           0   1.2088363E-03   6.5826078E+04
      710000           8       30000        4482         545         465         341           0   6.3813489E-04   3.4149845E+04
      720000           8       40000        4556         549         474         345           0   4.1202508E-04   2.0755358E+04
      730000           8       50000        4632         561         483         353           1   6.3985358E-04   3.5862173E+04
      730000           9       10000        4632         563         490         357           0   4.4508675E-04   2.0888842E+04
      740000           9       20000        4702         564         482         355           0   6.3299861E-04   3.2934393E+04
      750000           9       30000        4773         556         474         348           0   4.6174330E-04   2.4219887E+04
      760000           9       40000        4843         559         475         353           0   5.0291620E-04   2.5874411E+04
      770000           9       50000        4904         548         471         343           1   1.9169457E-03   1.0920901E+05
      780000           9       60000        4979         554         482         355           1   5.3108346E-04   2.8571596E+04
      790000           9       70000        5057         566         486         363           1   9.6101101E-04   5.0350088E+04
      800000           9       80000        5110         546         464         342           2   1.3934082E-03   8.1068259E+04
      810000           9       90000        5182         551         476         348           2   1.0541092E-03   6.1265530E+04
      820000           9      100000        5271         564         491         367           1   2.0494385E-03   1.2207855E+05
      770000          10       10000        4904         548         467         344           0   5.4279027E-04   2.8355965E+04
      780000          10       20000        4977         546         471         348           0   5.8273022E-04   2.9972688E+04
      790000          10       30000        5057         564         491         361           0   9.7644179E-04   5.4916114E+04
      800000          10       40000        5107         547         468         339           0   1.7245132E-03   9.3505200E+04
      810000          10       50000        5190         553         473         353           1   4.5254276E-04   2.2423040E+04
      820000          10       60000        5274         558         484         361           1   7.3003225E-04   4.0551420E+04
      830000          10       70000        5326         545         469         344           2   5.8212181E-04   2.9697172E+04
      840000          10       80000        5392         546         471         346           2   9.6706246E-04   5.1937577E+04
      850000          10       90000        5474         556         474         357           2   7.9090082E-04   4.4250042E+04
      860000          10      100000        5540         554         481         358           2   1.2518066E-03   7.7492493E+04
      870000          10      110000        5596         542         464         345           4   6.7863378E-04   3.3824866E+04
      880000          10      120000        5672         546         469         346           2   6.3061129E-04   3.3352425E+04
      890000          10      130000        5761         569         495         365           1   9.7268028E-04   5.6957460E+04
      810000          11       10000        5192         552         481         351           0   6.1285690E-04   3.3903079E+04
      820000          11       20000        5277         570         493         367           0   9.6194778E-04   5.5851872E+04
      830000          11       30000        5329         549         482         347           0   1.4004002E-03   8.2157341E+04
      840000          11       40000        5397         546         470         344           0   1.7428682E-03   1.0842821E+05
      850000          11       50000        5482         562         486         365           1   1.7292663E-03   9.8700931E+04
      860000          11       60000        5545         554         479         353           1   1.0144089E-03   5.7076287E+04
      870000          11       70000        5601         536         458         340           1   1.1509320E-03   6.1475503E+04
      880000          11       80000        5682         547         480         355           2   8.2532450E-04   4.4697505E+04
      850000          12       10000        5482         563         485         362           0   6.4404228E-04   3.3321332E+04
      860000          12       20000        5546         558         481         354           0   1.1974200E-03   6.8800794E+04
      870000          12       30000        5602         536         460         341           0   1.3413781E-03   7.5685659E+04
      880000          12       40000        5678         546         472         341           0   7.2565314E-04   3.9405779E+04
      890000          12       50000        5767         572         499         367           1   1.4832385E-03   8.7859816E+04
      900000          12       60000        5815         557         477         350           1   6.1623376E-04   3.3976381E+04
      910000          12       70000        5876         543         463         341           1   9.0892930E-04   5.6741219E+04
      920000          12       80000        5963         555         475         351           1   1.5040239E-03   8.8812441E+04
      890000          13       10000        5767         571         498         367           0   6.9430398E-04   3.9592884E+04
      900000          13       20000        5815         551         471         342           0   9.5424220E-04   5.1750737E+04
      910000          13       30000        5872         536         459         336           0   1.4713130E-03   8.7510892E+04
      920000          13       40000        5968         557         481         356           0   3.5375994E-04   1.8052870E+04
      930000          13       50000        6042         562         484         354           1   7.3588804E-04   3.6712578E+04
      940000          13       60000        6102         553         477         344           1   7.5218027E-04   4.0990824E+04
      950000          13       70000        6169         556         477         355           1   2.1124265E-03   1.3689535E+05
      960000          13       80000        6243         555         475         357           2   1.6453465E-03   1.0030997E+05
      970000          13       90000        6319         562         489         364           1   1.4447650E-03   8.3667138E+04
      930000          14       10000        6042         563         487         356           0   1.1130356E-03   5.9583154E+04
      940000          14       20000        6102         562         484         354           0   1.8785935E-03   1.0771560E+05
      950000          14       30000        6172         554         473         349           0   1.0845376E-03   6.0691516E+04
      960000          14       40000        6242         549         471         352           0   5.7810600E-04   3.1145742E+04
      970000          15       10000        6316         558         485         358           0   6.5021990E-04   3.5045352E+04
      980000          15       20000        6374         539         466         341           0   7.8313606E-04   4.2806560E+04
      990000          15       30000        6441         539         465         336           0   5.4751881E-04   3.0714471E+04
     1000000          15       40000        6523         558         483         357           0   1.6072394E-03   9.4156374E+04
     1010000          15       50000        6586         561         479         355           1   8.9287111E-04   5.2851364E+04
     1020000          15       60000        6650         548         478         351           1   1.1508798E-03   6.7082110E+04
     1010000          16       10000        6586         559         479         353           0   1.6655151E-03   9.6492337E+04
     1020000          16       20000        6651         552         480         351           0   9.2907787E-04   5.4470509E+04
     1030000          16       30000        6739         574         496         373           0   1.9572477E-03   1.1523575E+05
     1040000          16       40000        6800         559         484         355           0   2.1162834E-03   1.2123062E+05
     1050000          17       10000        6852         535         460         327           0   1.4921321E-03   8.6094126E+04
     1060000          17       20000        6947         573         494         367           0   4.3100949E-04   2.1262796E+04
     1070000          17       30000        7020         564         486         360           0   1.9821671E-03   1.1052096E+05
     1080000          17       40000        7069         541         463         340           0   4.4250429E-04   2.1948645E+04
     1090000          18       10000        7141         547         469         347           0   1.0266325E-03   5.8608786E+04
     1100000          18       20000        7231         568         491         368           0   5.2947617E-04   2.7207823E+04
     1110000          18       30000        7298         559         481         359           0   2.5162049E-03   1.5022520E+05
     1120000          18       40000        7357         548         471         346           0   1.0099353E-03   5.1768815E+04
     1130000          18       50000        7431         554         480         352           1   9.1976868E-04   4.8690205E+04
     1140000          18       60000        7512         569         494         364           1   6.2155167E-04   3.4411207E+04
     1150000          18       70000        7577         566         486         359           1   8.2161368E-04   4.4373717E+04
     1160000          18       80000        7646         559         479         359           2   4.0302557E-04   2.0207651E+04
     1170000          18       90000        7708         554         477         357           2   1.3447138E-03   8.1801350E+04
     1180000          18      100000        7782         549         472         348           2   1.2227342E-03   7.1983127E+04
     1190000          18      110000        7857         566         493         362           3   1.3922882E-03   7.9680452E+04
     1130000          19       10000        7430         557         478         350           0   1.8448708E-03   1.0637765E+05
     1140000          19       20000        7512         565         493         363           0   6.3239058E-04   3.3342692E+04
     1150000          19       30000        7579         566         490         355           0   6.5851547E-04   3.4323621E+04
     1160000          19       40000        7643         561         480         356           0   1.1821058E-03   6.8259929E+04
     1170000          19       50000        7709         552         478         352           1   8.9422446E-04   4.9450069E+04
     1180000          19       60000        7791         560         490         361           1   7.6565140E-04   3.9248659E+04
     1190000          19       70000        7861         555         479         351           1   6.1205893E-04   3.4149327E+04
     1200000          19       80000        7922         558         480         353           2   1.1666056E-03   6.3915862E+04
     1210000          19       90000        7994         554         480         355           2   1.1888028E-03   6.7845977E+04
     1220000          19      100000        8067         562         485         360           2   2.1868393E-03   1.2825367E+05
     1230000          19      110000        8137         561         484         360           3   9.5824444E-04   5.4332350E+04
     1240000          19      120000        8208         561         482         357           4   4.3206012E-04   2.2240733E+04
     1250000          19      130000        8270         548         472         348           2   3.9066738E-04   1.8558185E+04
     1260000          19      140000        8351         558         483         354           3   8.5926896E-04   4.4166738E+04
     1170000          20       10000        7708         546         468         348           0   9.9289990E-04   5.6823131E+04
     1180000          20       20000        7790         554         483         357           0   5.1882401E-04   2.8036903E+04
     1190000          20       30000        7860         567         489         363           0   3.4922595E-03   2.0526421E+05
     1200000          20       40000        7921         555         476         354           0   1.7348027E-03   1.0426082E+05
     1210000          21       10000        7992         548         471         347           0   5.4742936E-04   2.8503617E+04
     1220000          21       20000        8063         556         476         352           0   5.5888797E-04   2.9270791E+04
     1230000          21       30000        8126         556         478         352           0   1.3782125E-03   7.6681765E+04
     1240000          21       40000        8192         538         467         343           0   1.0842936E-03   6.2896918E+04
     1250000          21       50000        8265         550         477         354           1   1.1859016E-03   6.8268170E+04
     1260000          21       60000        8334         549         474         349           1   9.8665122E-04   5.5465408E+04
     1270000          21       70000        8395         536         463         342           1   5.6417738E-04   3.0089239E+04
     1250000          22       10000        8264         554         478         357           0   1.3733209E-03   7.4598172E+04
     1260000          22       20000        8335         551         478         350           0   3.9466372E-04   2.1098842E+04
     1270000          22       30000        8398         546         468         346           0   4.1217973E-04   2.1656964E+04
     1280000          22       40000        8485         574         491         367           0   4.8629733E-04   2.5120634E+04
     1290000          22       50000        8550         551         480         350           1   1.4638676E-03   8.0366663E+04
     1300000          22       60000        8613         554         477         352           1   6.8084476E-04   3.3756462E+04
     1310000          22       70000        8685         551         471         355           1   5.6835671E-04   2.8948111E+04
     1320000          22       80000        8753         559         476         351           2   1.0293023E-03   5.7805437E+04
     1290000          23       10000        8550         552         477         348           0   7.2596089E-04   4.1667199E+04
     1300000          23       20000        8614         558         479         349           0   4.2614472E-04   2.2349833E+04
     1310000          23       30000        8688         554         474         352           0   1.1955406E-03   6.7594880E+04
     1320000          23       40000        8754         547         470         347           0   1.2868044E-03   7.6219437E+04
     1330000          23       50000        8831         553         479         347           1   3.4176202E-04   1.7555029E+04
     1330000          24       10000        8832         556         486         355           0   8.4955608E-04   4.8301154E+04
     1340000          24       20000        8899         560         483         356           0   1.0263791E-03   6.0206962E+04
     1350000          24       30000        8958         548         467         342           0   5.9664886E-04   3.0950851E+04
     1360000          24       40000        9029         543         469         346           0   1.0896838E-03   5.9181901E+04
     1370000          24       50000        9110         558         480         358           1   1.5894390E-03   9.5914909E+04
     1380000          24       60000        9159         538         465         339           1   3.9307562E-04   1.9905697E+04
     1390000          24       70000        9230         552         479         351           1   4.9174573E-04   2.4029233E+04
     1400000          24       80000        9322         567         493         364           1   1.0451915E-03   5.6904206E+04
     1410000          24       90000        9384         561         482         354           1   8.4950843E-04   4.7028916E+04
     1370000          25       10000        9111         559         483         359           0   2.0219291E-03   1.2142090E+05
     1380000          25       20000        9160         541         463         341           0   1.1700089E-03   6.6163668E+04
     1390000          25       30000        9230         546         470         348           0   3.5741630E-04   1.9233072E+04
     1400000          25       40000        9321         565         487         366           0   6.8183045E-04   3.9199500E+04
     1410000          26       10000        9379         556         481         355           0   2.2941354E-03   1.3340304E+05
     1420000          26       20000        9426         538         462         338           0   1.9938726E-03   1.1699106E+05
     1430000          26       30000        9511         553         473         351           0   5.8793034E-04   3.0878622E+04
     1440000          26       40000        9600         571         495         366           0   4.0747683E-04   1.9553790E+04
     1450000          26       50000        9653         553         474         347           1   1.2075873E-03   7.0339153E+04
     1460000          26       60000        9717         549         469         345           1   2.2872959E-03   1.4288325E+05
     1470000          26       70000        9789         551         477         355           1   2.1483632E-03   1.2941396E+05
     1480000          26       80000        9863         550         481         357           2   8.0901372E-04   4.4159861E+04
     1490000          26       90000        9924         542         470         349           2   1.1718111E-03   6.3023818E+04
     1500000          26      100000       10004         556         483         356           2   7.4755095E-04   4.1261733E+04
     1510000          26      110000       10063         548         477         351           2   1.0539727E-03   6.3332302E+04
     1520000          26      120000       10131         543         468         344           3   1.3150195E-03   7.4426028E+04
     1450000          27       10000        9653         554         478         351           0   1.4551039E-03   9.1448847E+04
     1460000          27       20000        9719         554         472         346           0   5.6165772E-04   2.8115522E+04
     1470000          27       30000        9792         553         480         359           0   5.4207980E-04   2.7268184E+04
     1480000          27       40000        9867         559         487         361           0   2.4393967E-03   1.4819082E+05
     1490000          27       50000        9934         548         474         344           1   4.7247696E-04   2.5197190E+04
     1500000          27       60000       10006         560         483         357           1   9.9190041E-04   5.5890921E+04
     1510000          27       70000       10063         548         474         349           1   1.3100917E-03   7.0789191E+04
     1520000          27       80000       10140         549         475         354           2   5.2306743E-04   2.6717514E+04
     1530000          27       90000       10206         549         470         347           2   1.2454119E-03   7.2716989E+04
     1540000          27      100000       10275         546         474         346           2   1.7193040E-03   1.0429023E+05
     1550000          27      110000       10343         554         479         350           3   3.1441830E-04   1.4627709E+04
     1560000          27      120000       10422         560         485         359           4   1.1048988E-03   6.5024532E+04
     1570000          27      130000       10494         562         486         364           4   7.3308060E-04   3.9379191E+04
     1580000          27      140000       10552         546         471         347           2   1.9448265E-03   1.1890282E+05
     1590000          27      150000       10617         546         471         345           2   1.3920877E-03   8.1141974E+04
     1490000          28       10000        9933         546         466         345           0   6.6155785E-04   3.7333796E+04
     1500000          28       20000       10005         558         483         360           0   1.4846480E-03   8.5121226E+04
     1510000          28       30000       10063         551         474         350           0   1.2749783E-03   6.9610869E+04
     1520000          28       40000       10139         553         478         358           0   9.6212056E-04   5.2865027E+04
     1530000          29       10000       10208         549         475         347           0   1.7659856E-03   1.0654405E+05
     1540000          29       20000       10277         547         477         341           0   1.7164309E-03   9.6349060E+04
     1550000          29       30000       10342         547         471         338           0   4.9517211E-04   2.4803753E+04
     1560000          29       40000       10434         571         490         360           0   1.1970711E-03   6.7406181E+04
     1570000          29       50000       10497         561         478         350           1   1.2178730E-03   6.7094949E+04
     1570000          30       10000       10498         562         479         352           0   7.9750208E-04   4.1762296E+04
     1580000          30       20000       10557         546         468         346           0   8.0984696E-04   4.3321647E+04
     1590000          30       30000       10617         531         455         339           0   9.8134563E-04   5.4614378E+04
     1600000          30       40000       10715         563         495         374           0   5.0948857E-04   2.6158790E+04
     1610000          31       10000       10771         550         482         347           0   6.8368716E-04   3.7386509E+04
     1620000          31       20000       10829         544         467         339           0   1.0302738E-03   5.9452398E+04
     1630000          31       30000       10920         561         482         351           0   6.4162839E-04   3.1010336E+04
     1640000          31       40000       10997         571         494         365           0   2.9112256E-03   1.7336409E+05
     1650000          31       50000       11047         552         473         352           1   8.5090593E-04   4.9386578E+04
     1660000          31       60000       11124         552         478         354           1   1.8827189E-03   1.0889027E+05
     1670000          31       70000       11204         556         481         355           1   6.6800330E-04   3.5177161E+04
     1680000          31       80000       11267         554         478         350           1   8.8031033E-04   4.8731302E+04
     1690000          31       90000       11329         549         470         348           2   1.1210120E-03   6.1896486E+04
     1700000          31      100000       11400         547         471         350           2   6.0052402E-04   3.1717322E+04
     1710000          31      110000       11465         549         476         352           2   4.1934998E-04   2.0495474E+04
     1720000          31      120000       11544         554         486         359           3   8.0856103E-04   4.5658667E+04
     1730000          31      130000       11607         552         477         355           4   5.9867565E-04   3.4308864E+04
     1740000          31      140000       11670         538         473         346           4   7.9323676E-04   4.2152346E+04
     1750000          31      150000       11740         544         471         344           2   4.5703265E-04   2.3955811E+04
     1760000          31      160000       11815         560         484         356           2   1.6251341E-03   9.1711215E+04
     1650000          32       10000       11047         550         470         347           0   7.9665990E-04   4.2637322E+04
     1660000          32       20000       11124         547         470         348           0   4.4204895E-04   2.2317788E+04
     1670000          32       30000       11205         561         484         354           0   5.1305866E-04   2.5599413E+04
     1680000          32       40000       11270         554         481         351           0   5.7548096E-04   2.9821461E+04
     1690000          32       50000       11338         554         475         351           1   1.3285620E-03   7.4759904E+04
     1690000          33       10000       11338         549         470         345           0   5.6257091E-04   3.0159816E+04
     1700000          33       20000       11397         548         469         347           0   6.0103140E-04   3.2519801E+04
     1710000          33       30000       11480         557         483         358           0   8.5591364E-04   4.9389763E+04
     1720000          33       40000       11554         559         486         354           0   5.7723844E-04   3.0565697E+04
     1730000          34       10000       11622         558         479         357           0   4.2748836E-04   1.9896825E+04
     1740000          34       20000       11675         532         459         337           0   9.9763508E-04   5.7428812E+04
     1750000          34       30000       11750         545         474         350           0   5.1696078E-04   2.7359056E+04
     1760000          34       40000       11835         567         494         369           0   4.3778691E-04   2.2941201E+04
     1770000          34       50000       11880         538         466         343           1   5.4135449E-04   2.8899589E+04
     1780000          34       60000       11941         531         457         340           1   2.9341343E-04   1.4791547E+04
     1790000          34       70000       12023         549         476         357           2   4.2703126E-04   2.1819635E+04
     1800000          34       80000       12098         560         490         359           2   1.0509231E-03   5.8295999E+04
     1810000          34       90000       12159         552         475         350           2   1.2883156E-03   7.3881558E+04
     1820000          34      100000       12226         551         474         348           2   2.7983001E-03   1.6400669E+05
     1830000          34      110000       12309         557         480         350           4   1.7334133E-03   1.0196626E+05
     1840000          34      120000       12381         562         485         354           4   1.4436889E-03   8.5457352E+04
     1850000          34      130000       12439         549         469         341           4   1.4189391E-03   8.4534434E+04
     1860000          34      140000       12507         546         464         346           3   2.5930745E-03   1.5658902E+05
     1870000          34      150000       12586         555         473         356           2   1.0606566E-03   6.2702030E+04
     1770000          35       10000       11880         540         466         340           0   1.0031154E-03   5.7742261E+04
     1780000          35       20000       11943         537         462         345           0   3.1706215E-04   1.4878386E+04
     1790000          35       30000       12023         548         474         355           0   2.3462241E-03   1.3802383E+05
     1800000          35       40000       12101         559         490         362           0   5.3926501E-04   2.7862926E+04
     1810000          35       50000       12161         553         476         348           1   1.8813121E-03   1.1123198E+05
     1820000          35       60000       12220         539         463         337           1   1.4134348E-03   8.4501481E+04
     1810000          36       10000       12160         551         475         346           0   1.3610386E-03   7.4669365E+04
     1820000          36       20000       12219         543         465         343           0   6.2471850E-04   3.4468434E+04
     1830000          36       30000       12301         555         478         359           0   9.9803587E-04   5.5217043E+04
     1840000          36       40000       12370         551         477         348           0   1.5030071E-03   8.1667716E+04
     1850000          37       10000       12435         555         474         347           0   1.0737592E-03   6.0340854E+04
     1860000          37       20000       12510         553         476         351           0   1.3208263E-03   7.3386662E+04
     1870000          37       30000       12588         563         481         358           0   8.5199296E-04   4.6535702E+04
     1880000          37       40000       12645         542         465         345           0   1.5672967E-03   9.3958382E+04
     1890000          37       50000       12711         540         466         346           1   9.0261880E-04   4.8103783E+04
     1900000          37       60000       12794         556         484         357           1   4.7752388E-04   2.3736019E+04
     1910000          37       70000       12859         553         482         353           1   4.6395364E-04   2.2843433E+04
     1920000          37       80000       12930         559         480         351           2   2.2416793E-03   1.2927397E+05
     1930000          37       90000       13001         565         484         362           2   1.0310060E-03   5.7509607E+04
     1940000          37      100000       13059         543         466         342           2   6.4886295E-04   3.5722166E+04
     1950000          37      110000       13142         553         480         352           3   9.5216318E-04   5.1624393E+04
     1960000          37      120000       13216         559         481         358           4   8.3499287E-04   4.5827492E+04
     1970000          37      130000       13267         539         462         340           4   3.8762631E-04   1.8864418E+04
     1980000          37      140000       13334         541         465         342           5   4.1257559E-04   2.3024748E+04
     1990000          37      150000       13431         568         495         370           6   1.2830584E-03   7.4995336E+04
     2000000          37      160000       13479         545         469         347           8   6.9279024E-04   3.6340460E+04
     2010000          37      170000       13535         536         463         335           7   8.8926461E-04   4.7704316E+04
     2020000          37      180000       13628         553         477         356           8   7.7027089E-04   4.2339066E+04
     2030000          37      190000       13700         564         488         365           8   1.2501537E-03   6.8101252E+04
     2040000          37      200000       13745         534         465         338           8   1.2054670E-03   7.1608041E+04
     2050000          37      210000       13822         542         469         349          11   5.5573461E-04   3.0911258E+04
     2060000          37      220000       13909         568         487         365          12   9.5262873E-04   5.2902134E+04
     2070000          37      230000       13962         550         478         350          10   1.0166364E-03   5.8707287E+04
     2080000          37      240000       14021         544         465         341          12   1.0695460E-03   5.6334525E+04
     2090000          37      250000       14113         560         485         358          10   5.5381054E-04   2.9001349E+04
     2100000          37      260000       14182         565         489         362          10   8.1892903E-04   4.4603128E+04
     2110000          37      270000       14235         547         471         347           6   4.8404873E-04   2.4527094E+04
     2120000          37      280000       14311         546         476         347           5   5.9308945E-04   3.0283567E+04
     2130000          37      290000       14393         574         499         370           7   8.4765397E-04   4.7650751E+04
     2140000          37      300000       14447         550         477         351           8   1.6313426E-03   9.5228646E+04
     2150000          37      310000       14521         557         475         351           8   1.4451680E-03   8.2538031E+04
     2160000          37      320000       14595         560         483         360           9   9.6423598E-04   5.3466091E+04
     2170000          37      330000       14656         550         473         342           7   5.7269042E-04   3.0336299E+04
     2180000          37      340000       14745         568         498         362           8   1.0676676E-03   6.0597150E+04
     2190000          37      350000       14818         569         484         362           7   8.5458990E-04   4.6316916E+04
     2200000          37      360000       14876         557         478         355           8   7.7767224E-04   4.3274248E+04
