           1       6.4609021297492824           0         354           2       2.3022773959057052
           2       1.0611102714418017           0         356           8       9.2374795199492148
           3       4.8543207869225169           0         352           2       2.6232517368424495
           4       1.0873796673910392           0         355           5       7.0619839744717066
           5       8.0034968919194931           0         349           1       1.5347830929771618
           6       8.5565110960381769           0         352           1       1.6186272929628984
           7       7.5823757799448792           0         341           1       1.7968027519300542
           8       9.0182684903713675           0         349           1       1.3326274812772017
           9       4.2254153188644556           0         368           2       2.9633828937966724
          10       2.1116454665149180           0         367           4       5.8451832888084923
